k,p,seed,sample_index,outcome,onset_step,direction,steps_simulated
5,0.1,20260919,503,certified,1738,"+x,-y",3922
5,0.1,20260919,504,certified,1206,"+x,-y",3390
5,0.1,20260919,505,certified,2122,"-x,+y",4306
5,0.1,20260919,506,certified,310,"+x,-y",2494
5,0.1,20260919,507,certified,2415,"-x,-y",4599
5,0.1,20260919,508,certified,9086,"-x,+y",11270
5,0.1,20260919,509,certified,9382,"-x,+y",11566
5,0.1,20260919,510,certified,276,"-x,-y",2460
5,0.1,20260919,511,certified,2794,"-x,-y",4978
5,0.1,20260919,512,certified,458,"-x,+y",2642
5,0.1,20260919,513,certified,20550,"+x,-y",22734
5,0.1,20260919,514,certified,1240,"-x,+y",3424
5,0.1,20260919,515,certified,1870,"-x,-y",4054
5,0.1,20260919,516,certified,5797,"-x,+y",7981
5,0.1,20260919,517,certified,2777,"-x,-y",4961
5,0.1,20260919,518,certified,3455,"-x,-y",5639
5,0.1,20260919,519,certified,841,"-x,-y",3025
5,0.1,20260919,520,certified,2654,"+x,-y",4838
5,0.1,20260919,521,certified,1617,"+x,-y",3801
5,0.1,20260919,522,certified,2800,"-x,+y",4984
5,0.1,20260919,523,certified,354,"+x,-y",2538
5,0.1,20260919,524,certified,1290,"+x,+y",3474
5,0.1,20260919,525,certified,5757,"+x,+y",7941
5,0.1,20260919,526,certified,2632,"+x,-y",4816
5,0.1,20260919,527,certified,1010,"-x,+y",3194
5,0.1,20260919,528,certified,2776,"-x,+y",4960
5,0.1,20260919,529,certified,18329,"-x,+y",20513
5,0.1,20260919,530,certified,1090,"-x,+y",3274
5,0.1,20260919,531,certified,2954,"+x,+y",5138
5,0.1,20260919,532,certified,11383,"+x,+y",14158
5,0.1,20260919,533,certified,5758,"+x,-y",7942
5,0.1,20260919,534,certified,197,"+x,+y",2381
5,0.1,20260919,535,certified,10184,"+x,-y",12368
5,0.1,20260919,536,certified,960,"-x,+y",3144
5,0.1,20260919,537,certified,9977,"-x,-y",12336
5,0.1,20260919,538,certified,9977,"-x,-y",12336
5,0.1,20260919,539,certified,4105,"-x,-y",6289
5,0.1,20260919,540,certified,594,"-x,-y",2778
5,0.1,20260919,541,certified,1307,"+x,-y",3491
5,0.1,20260919,542,certified,452,"+x,-y",2636
5,0.1,20260919,543,certified,1598,"+x,+y",3782
5,0.1,20260919,544,certified,1151,"+x,+y",3335
5,0.1,20260919,545,certified,931,"-x,-y",3115
5,0.1,20260919,546,certified,4697,"+x,-y",6881
5,0.1,20260919,547,certified,3388,"-x,+y",5572
5,0.1,20260919,548,certified,508,"-x,-y",2692
5,0.1,20260919,549,certified,9978,"+x,-y",12337
5,0.1,20260919,550,certified,897,"+x,+y",3081
5,0.1,20260919,551,certified,1088,"+x,-y",3272
5,0.1,20260919,552,certified,2503,"-x,+y",4687
5,0.1,20260919,553,certified,647,"-x,-y",2831
5,0.1,20260919,554,certified,9977,"-x,-y",12336
5,0.1,20260919,555,certified,4508,"-x,+y",6692
5,0.1,20260919,556,certified,1108,"-x,+y",3292
5,0.1,20260919,557,certified,846,"+x,+y",3030
5,0.1,20260919,558,certified,1307,"+x,-y",3491
5,0.1,20260919,559,certified,4856,"-x,-y",7040
5,0.1,20260919,560,certified,957,"+x,+y",3141
5,0.1,20260919,561,certified,2404,"-x,+y",4588
5,0.1,20260919,562,certified,4779,"-x,+y",6963
5,0.1,20260919,563,certified,751,"+x,+y",2935
5,0.1,20260919,564,certified,3403,"+x,-y",5587
5,0.1,20260919,565,certified,941,"+x,+y",3125
5,0.1,20260919,566,certified,1206,"+x,-y",3390
5,0.1,20260919,567,certified,3425,"-x,-y",5609
5,0.1,20260919,568,certified,466,"+x,+y",2650
5,0.1,20260919,569,certified,330,"-x,+y",2514
5,0.1,20260919,570,certified,9977,"-x,-y",12336
5,0.1,20260919,571,certified,4071,"+x,-y",6255
5,0.1,20260919,572,certified,3136,"+x,-y",5320
5,0.1,20260919,573,certified,762,"-x,+y",2946
5,0.1,20260919,574,certified,2801,"+x,+y",4985
5,0.1,20260919,575,certified,3501,"+x,-y",5685
5,0.1,20260919,576,certified,2800,"-x,+y",4984
5,0.1,20260919,577,certified,20541,"+x,+y",22725
5,0.1,20260919,578,certified,1307,"+x,-y",3491
5,0.1,20260919,579,certified,4158,"+x,-y",6343
5,0.1,20260919,580,certified,10351,"+x,+y",12759
5,0.1,20260919,581,certified,3162,"-x,+y",5346
5,0.1,20260919,582,certified,713,"-x,-y",2897
5,0.1,20260919,583,certified,5891,"+x,-y",8137
5,0.1,20260919,584,certified,829,"-x,-y",3013
5,0.1,20260919,585,certified,2373,"+x,-y",4557
5,0.1,20260919,586,certified,528,"+x,+y",2712
5,0.1,20260919,587,certified,2778,"-x,+y",4962
5,0.1,20260919,588,certified,9977,"-x,-y",12336
5,0.1,20260919,589,certified,9977,"-x,-y",12336
5,0.1,20260919,590,certified,9977,"-x,-y",12336
5,0.1,20260919,591,certified,1506,"-x,+y",3690
5,0.1,20260919,592,certified,331,"+x,+y",2515
5,0.1,20260919,593,certified,7231,"-x,+y",9415
5,0.1,20260919,594,certified,405,"-x,-y",2589
5,0.1,20260919,595,certified,9977,"-x,-y",12336
5,0.1,20260919,596,certified,787,"-x,-y",2971
5,0.1,20260919,597,certified,262,"+x,-y",2446
5,0.1,20260919,598,certified,1374,"-x,+y",3558
5,0.1,20260919,599,certified,4808,"-x,-y",6992
5,0.1,20260919,600,certified,46181,"+x,+y",50355
5,0.1,20260919,601,certified,701,"+x,+y",2885
5,0.1,20260919,602,certified,46181,"+x,+y",50355
5,0.1,20260919,603,certified,334,"-x,+y",2518
5,0.1,20260919,604,certified,2778,"-x,+y",4962
5,0.1,20260919,605,certified,2760,"+x,-y",4944
5,0.1,20260919,606,certified,9976,"+x,-y",12335
5,0.1,20260919,607,certified,2728,"+x,-y",4912
5,0.1,20260919,608,certified,1306,"+x,+y",3490
5,0.1,20260919,609,certified,1088,"+x,+y",3272
5,0.1,20260919,610,certified,820,"-x,+y",3004
5,0.1,20260919,611,certified,2478,"-x,+y",4662
5,0.1,20260919,612,certified,9977,"-x,-y",12336
5,0.1,20260919,613,certified,1495,"+x,+y",3679
5,0.1,20260919,614,certified,800,"-x,-y",2984
5,0.1,20260919,615,certified,354,"-x,+y",2538
5,0.1,20260919,616,certified,343,"+x,+y",2527
5,0.1,20260919,617,certified,2153,"+x,+y",4337
5,0.1,20260919,618,certified,671,"-x,-y",2855
5,0.1,20260919,619,certified,2788,"-x,-y",4972
5,0.1,20260919,620,certified,4856,"-x,-y",7040
5,0.1,20260919,621,certified,372,"-x,+y",2556
5,0.1,20260919,622,certified,399,"+x,+y",2583
5,0.1,20260919,623,certified,310,"-x,+y",2494
5,0.1,20260919,624,certified,9983,"-x,-y",12342
5,0.1,20260919,625,certified,2778,"-x,+y",4962
5,0.1,20260919,626,certified,1469,"-x,+y",3653
5,0.1,20260919,627,certified,20252,"-x,-y",22436
5,0.1,20260919,628,certified,11908,"-x,-y",14092
5,0.1,20260919,629,certified,175,"+x,+y",2359
5,0.1,20260919,630,certified,414,"-x,+y",2598
5,0.1,20260919,631,certified,9976,"+x,-y",12335
5,0.1,20260919,632,certified,4772,"+x,+y",6956
5,0.1,20260919,633,certified,1205,"+x,+y",3389
5,0.1,20260919,634,certified,11079,"+x,-y",13263
5,0.1,20260919,635,certified,334,"-x,+y",2518
5,0.1,20260919,636,certified,368,"+x,-y",2552
5,0.1,20260919,637,certified,542,"+x,+y",2726
5,0.1,20260919,638,certified,1975,"-x,-y",4159
5,0.1,20260919,639,certified,274,"-x,+y",2458
5,0.1,20260919,640,certified,473,"-x,+y",2657
5,0.1,20260919,641,certified,7111,"-x,+y",9295
5,0.1,20260919,642,certified,1616,"+x,+y",3800
5,0.1,20260919,643,certified,5418,"-x,+y",7605
5,0.1,20260919,644,certified,285,"+x,+y",2469
5,0.1,20260919,645,certified,2920,"-x,+y",5104
5,0.1,20260919,646,certified,5779,"+x,-y",7963
5,0.1,20260919,647,certified,671,"-x,-y",2855
5,0.1,20260919,648,certified,2122,"-x,+y",4306
5,0.1,20260919,649,certified,481,"-x,+y",2665
5,0.1,20260919,650,certified,5758,"+x,-y",7942
5,0.1,20260919,651,certified,9199,"+x,-y",11383
5,0.1,20260919,652,certified,1893,"+x,+y",4077
5,0.1,20260919,653,certified,2373,"+x,-y",4557
5,0.1,20260919,654,certified,3156,"+x,-y",5340
5,0.1,20260919,655,certified,929,"-x,-y",3113
5,0.1,20260919,656,certified,21409,"-x,+y",23593
5,0.1,20260919,657,certified,2801,"+x,+y",4985
5,0.1,20260919,658,certified,4779,"-x,+y",6963
5,0.1,20260919,659,certified,541,"-x,+y",2725
5,0.1,20260919,660,certified,274,"+x,-y",2458
5,0.1,20260919,661,certified,354,"-x,+y",2538
5,0.1,20260919,662,certified,509,"+x,-y",2693
5,0.1,20260919,663,certified,8198,"-x,+y",10429
5,0.1,20260919,664,certified,6602,"+x,-y",8786
5,0.1,20260919,665,certified,9434,"-x,+y",11618
5,0.1,20260919,666,certified,261,"-x,-y",2445
5,0.1,20260919,667,certified,1465,"+x,+y",3649
5,0.1,20260919,668,certified,2555,"+x,+y",4739
5,0.1,20260919,669,certified,542,"-x,-y",2726
5,0.1,20260919,670,certified,6765,"-x,-y",8965
5,0.1,20260919,671,certified,482,"-x,-y",2666
5,0.1,20260919,672,certified,2122,"-x,+y",4306
5,0.1,20260919,673,certified,5436,"-x,+y",7620
5,0.1,20260919,674,certified,16615,"-x,+y",18799
5,0.1,20260919,675,certified,288,"-x,+y",2472
5,0.1,20260919,676,certified,2096,"+x,-y",4280
5,0.1,20260919,677,certified,1034,"-x,-y",3218
5,0.1,20260919,678,certified,821,"+x,+y",3005
5,0.1,20260919,679,certified,22605,"-x,+y",24789
5,0.1,20260919,680,certified,4856,"-x,-y",7040
5,0.1,20260919,681,certified,4105,"-x,-y",6289
5,0.1,20260919,682,certified,9977,"-x,-y",12336
5,0.1,20260919,683,certified,5233,"+x,-y",7417
5,0.1,20260919,684,certified,5758,"+x,-y",7942
5,0.1,20260919,685,certified,9694,"-x,+y",11890
5,0.1,20260919,686,certified,810,"-x,-y",2994
5,0.1,20260919,687,certified,841,"+x,+y",3025
5,0.1,20260919,688,certified,9977,"-x,-y",12336
5,0.1,20260919,689,certified,4855,"+x,-y",7039
5,0.1,20260919,690,certified,525,"+x,+y",2709
5,0.1,20260919,691,certified,274,"+x,-y",2458
5,0.1,20260919,692,certified,3590,"+x,+y",5774
5,0.1,20260919,693,certified,361,"+x,+y",2545
5,0.1,20260919,694,certified,46181,"+x,+y",50355
5,0.1,20260919,695,certified,19375,"-x,-y",21559
5,0.1,20260919,696,certified,2568,"-x,-y",4752
5,0.1,20260919,697,certified,4779,"-x,+y",6963
5,0.1,20260919,698,certified,587,"+x,-y",2771
5,0.1,20260919,699,certified,9977,"-x,-y",12336
5,0.1,20260919,700,certified,2801,"+x,+y",4985
5,0.1,20260919,701,certified,386,"+x,-y",2570
5,0.1,20260919,702,certified,3301,"-x,-y",5485
5,0.1,20260919,703,certified,319,"+x,+y",2503
5,0.1,20260919,704,certified,2372,"-x,-y",4556
5,0.1,20260919,705,certified,2475,"+x,-y",4659
5,0.1,20260919,706,certified,944,"-x,+y",3128
5,0.1,20260919,707,certified,12765,"-x,+y",14949
5,0.1,20260919,708,certified,587,"+x,+y",2771
5,0.1,20260919,709,certified,1471,"+x,-y",3655
5,0.1,20260919,710,certified,6801,"+x,+y",8985
5,0.1,20260919,711,certified,11384,"+x,-y",14159
5,0.1,20260919,712,certified,1390,"+x,+y",3574
5,0.1,20260919,713,certified,9199,"+x,-y",11383
5,0.1,20260919,714,certified,3344,"-x,-y",5528
5,0.1,20260919,715,certified,1206,"+x,-y",3390
5,0.1,20260919,716,certified,1307,"+x,-y",3491
5,0.1,20260919,717,certified,438,"-x,+y",2622
5,0.1,20260919,718,certified,9977,"-x,-y",12336
5,0.1,20260919,719,certified,592,"+x,+y",2776
5,0.1,20260919,720,certified,5571,"-x,+y",7755
5,0.1,20260919,721,certified,1388,"+x,-y",3572
5,0.1,20260919,722,certified,9977,"-x,-y",12336
5,0.1,20260919,723,certified,2776,"-x,+y",4960
5,0.1,20260919,724,certified,589,"-x,-y",2773
5,0.1,20260919,725,certified,1617,"+x,-y",3801
5,0.1,20260919,726,certified,2411,"-x,-y",4595
5,0.1,20260919,727,certified,9977,"-x,-y",12336
5,0.1,20260919,728,certified,9318,"+x,+y",11502
5,0.1,20260919,729,certified,11908,"-x,-y",14092
5,0.1,20260919,730,certified,990,"+x,-y",3174
5,0.1,20260919,731,certified,945,"-x,-y",3129
5,0.1,20260919,732,certified,1556,"-x,+y",3740
5,0.1,20260919,733,certified,4260,"-x,+y",6445
5,0.1,20260919,734,certified,4036,"+x,+y",6220
5,0.1,20260919,735,certified,2465,"-x,+y",4649
5,0.1,20260919,736,certified,9939,"+x,-y",12123
5,0.1,20260919,737,certified,766,"+x,-y",2950
5,0.1,20260919,738,certified,1239,"+x,+y",3423
5,0.1,20260919,739,certified,11384,"+x,-y",14159
5,0.1,20260919,740,certified,23483,"+x,-y",26977
5,0.1,20260919,741,certified,4173,"+x,-y",6357
5,0.1,20260919,742,certified,7635,"-x,+y",9819
5,0.1,20260919,743,certified,2473,"+x,+y",4657
5,0.1,20260919,744,certified,9977,"-x,-y",12336
5,0.1,20260919,745,certified,6159,"-x,-y",8343
5,0.1,20260919,746,certified,12122,"-x,+y",14306
5,0.1,20260919,747,certified,9977,"-x,-y",12336
5,0.1,20260919,748,certified,11908,"-x,-y",14092
5,0.1,20260919,749,certified,9977,"-x,-y",12336
5,0.1,20260919,750,certified,529,"-x,+y",2713
5,0.1,20260919,751,certified,2350,"+x,+y",4534
5,0.1,20260919,752,certified,2778,"-x,+y",4962
5,0.1,20260919,753,certified,621,"+x,-y",2805
5,0.1,20260919,754,certified,9977,"-x,-y",12336
5,0.1,20260919,755,certified,4856,"-x,-y",7040
5,0.1,20260919,756,certified,334,"+x,-y",2518
5,0.1,20260919,757,certified,16449,"-x,-y",18808
5,0.1,20260919,758,certified,7304,"+x,+y",9488
5,0.1,20260919,759,certified,671,"-x,-y",2855
5,0.1,20260919,760,certified,1017,"-x,+y",3201
5,0.1,20260919,761,certified,1408,"+x,-y",3592
5,0.1,20260919,762,certified,9978,"+x,-y",12337
5,0.1,20260919,763,certified,352,"-x,+y",2536
5,0.1,20260919,764,certified,5717,"-x,-y",7901
5,0.1,20260919,765,certified,8572,"-x,-y",10756
5,0.1,20260919,766,certified,262,"+x,-y",2446
5,0.1,20260919,767,certified,9977,"-x,-y",12336
5,0.1,20260919,768,certified,310,"-x,+y",2494
5,0.1,20260919,769,certified,1206,"+x,-y",3390
5,0.1,20260919,770,certified,12766,"+x,+y",14950
5,0.1,20260919,771,certified,9977,"-x,-y",12336
5,0.1,20260919,772,certified,481,"-x,+y",2665
5,0.1,20260919,773,certified,9977,"-x,-y",12336
5,0.1,20260919,774,certified,1437,"-x,+y",3621
5,0.1,20260919,775,certified,960,"-x,-y",3144
5,0.1,20260919,776,certified,554,"+x,-y",2738
5,0.1,20260919,777,certified,1794,"-x,-y",3978
5,0.1,20260919,778,certified,1307,"+x,-y",3491
5,0.1,20260919,779,certified,1463,"+x,+y",3647
5,0.1,20260919,780,certified,15314,"+x,+y",17498
5,0.1,20260919,781,certified,10662,"+x,-y",12846
5,0.1,20260919,782,certified,2776,"-x,+y",4960
5,0.1,20260919,783,certified,671,"-x,-y",2855
5,0.1,20260919,784,certified,2985,"+x,+y",5169
5,0.1,20260919,785,certified,1588,"-x,+y",3772
5,0.1,20260919,786,certified,470,"+x,-y",2654
5,0.1,20260919,787,certified,11384,"+x,-y",14159
5,0.1,20260919,788,certified,405,"+x,+y",2589
5,0.1,20260919,789,certified,1239,"+x,+y",3423
5,0.1,20260919,790,certified,5490,"+x,-y",7729
5,0.1,20260919,791,certified,2372,"-x,-y",4556
5,0.1,20260919,792,certified,1585,"+x,-y",3769
5,0.1,20260919,793,certified,346,"+x,-y",2530
5,0.1,20260919,794,certified,2776,"-x,+y",4960
5,0.1,20260919,795,certified,2881,"+x,-y",5065
5,0.1,20260919,796,certified,9977,"-x,-y",12336
5,0.1,20260919,797,certified,2261,"-x,+y",4445
5,0.1,20260919,798,certified,508,"-x,-y",2692
5,0.1,20260919,799,certified,3989,"+x,+y",6173
5,0.1,20260919,800,certified,2122,"-x,+y",4306
5,0.1,20260919,801,certified,270,"+x,-y",2454
5,0.1,20260919,802,certified,273,"-x,-y",2457
5,0.1,20260919,803,certified,9382,"-x,+y",11566
5,0.1,20260919,804,certified,9977,"-x,-y",12336
5,0.1,20260919,805,certified,46181,"+x,+y",50355
5,0.1,20260919,806,certified,8840,"+x,+y",11308
5,0.1,20260919,807,certified,4090,"+x,-y",6274
5,0.1,20260919,808,certified,5021,"-x,-y",7205
5,0.1,20260919,809,certified,3905,"-x,-y",6089
5,0.1,20260919,810,certified,1684,"-x,+y",3868
5,0.1,20260919,811,certified,2487,"-x,-y",4671
5,0.1,20260919,812,certified,896,"+x,+y",3080
5,0.1,20260919,813,certified,1100,"+x,-y",3284
5,0.1,20260919,814,certified,2077,"+x,+y",4261
5,0.1,20260919,815,certified,3701,"-x,+y",5885
5,0.1,20260919,816,certified,2778,"-x,+y",4962
5,0.1,20260919,817,certified,5970,"-x,+y",8154
5,0.1,20260919,818,certified,1307,"+x,-y",3491
5,0.1,20260919,819,certified,9242,"+x,-y",11426
5,0.1,20260919,820,certified,395,"+x,+y",2579
5,0.1,20260919,821,certified,10273,"-x,+y",12741
5,0.1,20260919,822,certified,14219,"-x,+y",17999
5,0.1,20260919,823,certified,1131,"+x,-y",3315
5,0.1,20260919,824,certified,1207,"+x,+y",3391
5,0.1,20260919,825,certified,257,"-x,-y",2441
5,0.1,20260919,826,certified,2337,"+x,+y",4521
5,0.1,20260919,827,certified,4671,"+x,+y",6855
5,0.1,20260919,828,certified,671,"-x,-y",2855
5,0.1,20260919,829,certified,9382,"-x,+y",11566
5,0.1,20260919,830,certified,1095,"+x,+y",3279
5,0.1,20260919,831,certified,3507,"-x,-y",5691
5,0.1,20260919,832,certified,282,"+x,-y",2466
5,0.1,20260919,833,certified,1307,"+x,-y",3491
5,0.1,20260919,834,certified,2372,"-x,-y",4556
5,0.1,20260919,835,certified,3521,"+x,+y",5705
5,0.1,20260919,836,certified,11124,"-x,-y",13308
5,0.1,20260919,837,certified,3859,"+x,-y",6043
5,0.1,20260919,838,certified,310,"-x,+y",2494
5,0.1,20260919,839,certified,266,"-x,+y",2450
5,0.1,20260919,840,certified,14631,"+x,+y",16815
5,0.1,20260919,841,certified,314,"+x,-y",2498
5,0.1,20260919,842,certified,947,"+x,-y",3131
5,0.1,20260919,843,certified,6998,"+x,-y",9182
5,0.1,20260919,844,certified,328,"-x,+y",2512
5,0.1,20260919,845,certified,3844,"+x,+y",6028
5,0.1,20260919,846,certified,2122,"-x,+y",4306
5,0.1,20260919,847,certified,1691,"-x,+y",3875
5,0.1,20260919,848,certified,3535,"-x,+y",5719
5,0.1,20260919,849,certified,3250,"-x,+y",5434
5,0.1,20260919,850,certified,896,"+x,+y",3080
5,0.1,20260919,851,certified,896,"+x,+y",3080
5,0.1,20260919,852,certified,2131,"-x,+y",4315
5,0.1,20260919,853,certified,5959,"-x,-y",8143
5,0.1,20260919,854,certified,1100,"+x,-y",3284
5,0.1,20260919,855,certified,9978,"+x,-y",12337
5,0.1,20260919,856,certified,2337,"+x,+y",4521
5,0.1,20260919,857,certified,19375,"-x,-y",21559
5,0.1,20260919,858,certified,630,"+x,-y",2814
5,0.1,20260919,859,certified,512,"+x,+y",2696
5,0.1,20260919,860,certified,3844,"+x,+y",6028
5,0.1,20260919,861,certified,15320,"-x,+y",18297
5,0.1,20260919,862,certified,5758,"+x,-y",7942
5,0.1,20260919,863,certified,338,"-x,+y",2522
5,0.1,20260919,864,certified,21409,"-x,+y",23593
5,0.1,20260919,865,certified,9977,"-x,-y",12336
5,0.1,20260919,866,certified,9977,"-x,-y",12336
5,0.1,20260919,867,certified,9977,"-x,-y",12336
5,0.1,20260919,868,certified,9977,"-x,-y",12336
5,0.1,20260919,869,certified,3861,"+x,-y",6045
5,0.1,20260919,870,certified,9977,"-x,-y",12336
5,0.1,20260919,871,certified,3250,"-x,+y",5434
5,0.1,20260919,872,certified,386,"-x,+y",2570
5,0.1,20260919,873,certified,4847,"-x,+y",7077
5,0.1,20260919,874,certified,200,"-x,+y",2384
5,0.1,20260919,875,certified,321,"+x,+y",2505
5,0.1,20260919,876,certified,4856,"-x,-y",7040
5,0.1,20260919,877,certified,543,"-x,-y",2727
5,0.1,20260919,878,certified,1606,"+x,-y",3790
5,0.1,20260919,879,certified,2888,"-x,+y",5072
5,0.1,20260919,880,certified,1207,"+x,+y",3391
5,0.1,20260919,881,certified,896,"+x,+y",3080
5,0.1,20260919,882,certified,3892,"+x,+y",6076
5,0.1,20260919,883,certified,810,"-x,-y",2994
5,0.1,20260919,884,certified,9434,"-x,+y",11618
5,0.1,20260919,885,certified,901,"-x,-y",3085
5,0.1,20260919,886,certified,2985,"+x,+y",5169
5,0.1,20260919,887,certified,2801,"+x,+y",4985
5,0.1,20260919,888,certified,417,"-x,-y",2601
5,0.1,20260919,889,certified,46181,"+x,+y",50355
5,0.1,20260919,890,certified,302,"-x,+y",2486
5,0.1,20260919,891,certified,1090,"-x,+y",3274
5,0.1,20260919,892,certified,481,"-x,+y",2665
5,0.1,20260919,893,certified,12184,"-x,-y",14369
5,0.1,20260919,894,certified,9977,"-x,-y",12336
5,0.1,20260919,895,certified,508,"-x,+y",2692
5,0.1,20260919,896,certified,8397,"-x,-y",10581
5,0.1,20260919,897,certified,597,"-x,-y",2781
5,0.1,20260919,898,certified,1732,"+x,-y",3916
5,0.1,20260919,899,certified,5421,"-x,-y",7605
5,0.1,20260919,900,certified,3844,"+x,+y",6028
5,0.1,20260919,901,certified,1209,"+x,+y",3393
5,0.1,20260919,902,certified,4779,"-x,+y",6963
5,0.1,20260919,903,certified,1367,"+x,+y",3551
5,0.1,20260919,904,certified,481,"-x,+y",2665
5,0.1,20260919,905,certified,1472,"+x,+y",3656
5,0.1,20260919,906,certified,685,"-x,-y",2869
5,0.1,20260919,907,certified,2122,"-x,+y",4306
5,0.1,20260919,908,certified,627,"+x,-y",2811
5,0.1,20260919,909,certified,7111,"-x,+y",9295
5,0.1,20260919,910,certified,4590,"-x,-y",6774
5,0.1,20260919,911,certified,354,"+x,-y",2538
5,0.1,20260919,912,certified,597,"+x,+y",2781
5,0.1,20260919,913,certified,992,"+x,-y",3176
5,0.1,20260919,914,certified,511,"-x,+y",2695
5,0.1,20260919,915,certified,5959,"-x,-y",8143
5,0.1,20260919,916,certified,2122,"-x,+y",4306
5,0.1,20260919,917,certified,528,"+x,+y",2712
5,0.1,20260919,918,certified,658,"-x,+y",2842
5,0.1,20260919,919,certified,215,"+x,+y",2399
5,0.1,20260919,920,certified,1765,"+x,+y",3949
5,0.1,20260919,921,certified,9977,"-x,-y",12336
5,0.1,20260919,922,certified,513,"-x,+y",2697
5,0.1,20260919,923,certified,3302,"+x,-y",5486
5,0.1,20260919,924,certified,1983,"-x,+y",4167
5,0.1,20260919,925,certified,4659,"+x,+y",6843
5,0.1,20260919,926,certified,7890,"-x,+y",10074
5,0.1,20260919,927,certified,22101,"-x,+y",24985
5,0.1,20260919,928,certified,797,"+x,+y",2981
5,0.1,20260919,929,certified,9977,"-x,-y",12336
5,0.1,20260919,930,certified,9978,"+x,-y",12337
5,0.1,20260919,931,certified,1150,"-x,+y",3334
5,0.1,20260919,932,certified,1239,"+x,+y",3423
5,0.1,20260919,933,certified,9977,"-x,-y",12336
5,0.1,20260919,934,certified,1112,"-x,+y",3296
5,0.1,20260919,935,certified,9976,"+x,-y",12335
5,0.1,20260919,936,certified,334,"-x,+y",2518
5,0.1,20260919,937,certified,11908,"-x,-y",14092
